constellation,average_competence,average_relative_competence,average_accuracy,count,population,sample,options,iteration,total_iterations
consensus,0.708101185243421,0.5621517778651315,0.989247311827957,93,999,3,3,747,1000
dissensus,0.6034116911787671,0.4051175367681507,0.3333333333333333,41,999,3,3,747,1000
majority,0.6804613009808114,0.5206919514712172,0.7788944723618091,199,999,3,3,747,1000
minority,0.5745026636782915,0.3617539955174373,0.1708542713567839,199,999,3,3,747,1000
consensus,0.7341937947951142,0.6012906921926712,0.9649122807017544,114,999,3,3,748,1000
dissensus,0.5965133577366227,0.3947700366049341,0.3333333333333333,43,999,3,3,748,1000
majority,0.6794765451587879,0.5192148177381817,0.7556818181818182,176,999,3,3,748,1000
minority,0.6085468871989923,0.4128203307984884,0.21022727272727273,176,999,3,3,748,1000
consensus,0.7039609906311496,0.5559414859467243,0.967741935483871,93,999,3,3,749,1000
dissensus,0.6411687130138042,0.46175306952070627,0.3333333333333333,35,999,3,3,749,1000
majority,0.7045335779216414,0.556800366882462,0.7609756097560976,205,999,3,3,749,1000
minority,0.6027972578722227,0.404195886808334,0.1902439024390244,205,999,3,3,749,1000
consensus,0.7053037868713259,0.5579556803069887,0.9705882352941176,102,999,3,3,750,1000
dissensus,0.6126529325563939,0.41897939883459073,0.3333333333333333,39,999,3,3,750,1000
majority,0.6936209027501011,0.5404313541251516,0.859375,192,999,3,3,750,1000
minority,0.5774051356687172,0.36610770350307575,0.11979166666666667,192,999,3,3,750,1000
consensus,0.7073261247321484,0.5609891870982227,1,95,999,3,3,751,1000
dissensus,0.6350781809184262,0.45261727137763924,0.3333333333333333,33,999,3,3,751,1000
majority,0.689172603933489,0.5337589059002334,0.7024390243902439,205,999,3,3,751,1000
minority,0.6077595815070095,0.4116393722605142,0.23902439024390243,205,999,3,3,751,1000
consensus,0.7059230352765526,0.5588845529148291,0.9912280701754386,114,999,3,3,752,1000
dissensus,0.6051201476444316,0.40768022146664734,0.3333333333333333,29,999,3,3,752,1000
majority,0.6970773684910678,0.5456160527366019,0.7842105263157895,190,999,3,3,752,1000
minority,0.5730041209624656,0.35950618144369834,0.18947368421052632,190,999,3,3,752,1000
consensus,0.7161203759754967,0.5741805639632451,0.9662921348314607,89,999,3,3,753,1000
dissensus,0.6003342729430491,0.4005014094145736,0.3333333333333333,32,999,3,3,753,1000
majority,0.6845716330813648,0.5268574496220474,0.7924528301886793,212,999,3,3,753,1000
minority,0.5708379551501792,0.3562569327252689,0.16037735849056603,212,999,3,3,753,1000
consensus,0.7086292924418727,0.562943938662809,0.96875,96,999,3,3,754,1000
dissensus,0.6367377250701086,0.45510658760516287,0.3333333333333333,40,999,3,3,754,1000
majority,0.6791116145050213,0.518667421757532,0.7614213197969543,197,999,3,3,754,1000
minority,0.5942183851678864,0.3913275777518296,0.17766497461928935,197,999,3,3,754,1000
consensus,0.7283108367502772,0.5924662551254157,0.978021978021978,91,999,3,3,755,1000
dissensus,0.5986164698867551,0.3979247048301327,0.3333333333333333,42,999,3,3,755,1000
majority,0.6706097636697814,0.5059146455046721,0.745,200,999,3,3,755,1000
minority,0.6000599981541745,0.4000899972312618,0.2,200,999,3,3,755,1000
consensus,0.7142331694078506,0.571349754111776,0.9578947368421052,95,999,3,3,756,1000
dissensus,0.5806215029035703,0.3709322543553554,0.3333333333333333,41,999,3,3,756,1000
majority,0.6752700910552101,0.5129051365828151,0.7715736040609137,197,999,3,3,756,1000
minority,0.5983300470280605,0.3974950705420907,0.16751269035532995,197,999,3,3,756,1000
consensus,0.6998253410856414,0.549738011628462,0.954954954954955,111,999,3,3,757,1000
dissensus,0.6330989545776358,0.44964843186645365,0.3333333333333333,26,999,3,3,757,1000
majority,0.6946163459852827,0.5419245189779239,0.7704081632653061,196,999,3,3,757,1000
minority,0.5752910912119258,0.3629366368178887,0.1683673469387755,196,999,3,3,757,1000
consensus,0.729035784753223,0.5935536771298344,0.9772727272727273,88,999,3,3,758,1000
dissensus,0.604554622711595,0.4068319340673925,0.3333333333333333,33,999,3,3,758,1000
majority,0.6901905196118491,0.5352857794177737,0.7641509433962265,212,999,3,3,758,1000
minority,0.5827662228590533,0.37414933428858005,0.2169811320754717,212,999,3,3,758,1000
consensus,0.6983314514414877,0.5474971771622317,0.9903846153846154,104,999,3,3,759,1000
dissensus,0.5959329084769167,0.3938993627153751,0.3333333333333333,36,999,3,3,759,1000
majority,0.6740362678323945,0.5110544017485917,0.7564766839378239,193,999,3,3,759,1000
minority,0.5922141653953671,0.3883212480930506,0.20725388601036268,193,999,3,3,759,1000
consensus,0.7315892249441064,0.5973838374161596,0.9801980198019802,101,999,3,3,760,1000
dissensus,0.5853020941207885,0.3779531411811828,0.3333333333333333,42,999,3,3,760,1000
majority,0.6707719162527244,0.5061578743790864,0.7631578947368421,190,999,3,3,760,1000
minority,0.5913343202486111,0.3870014803729167,0.18421052631578946,190,999,3,3,760,1000
consensus,0.702094842760085,0.5531422641401276,0.9885057471264368,87,999,3,3,761,1000
dissensus,0.6013310348304609,0.4019965522456914,0.3333333333333333,40,999,3,3,761,1000
majority,0.6742953926985662,0.5114430890478493,0.7621359223300971,206,999,3,3,761,1000
minority,0.5867496602723984,0.3801244904085976,0.1650485436893204,206,999,3,3,761,1000
consensus,0.7256546229388089,0.5884819344082134,0.9906542056074766,107,999,3,3,762,1000
dissensus,0.6175402636467306,0.426310395470096,0.3333333333333333,30,999,3,3,762,1000
majority,0.6885498330178418,0.5328247495267626,0.7755102040816326,196,999,3,3,762,1000
minority,0.56711038389183,0.350665575837745,0.1989795918367347,196,999,3,3,762,1000
consensus,0.7177085000628184,0.5765627500942275,0.9791666666666666,96,999,3,3,763,1000
dissensus,0.6130107111498915,0.41951606672483727,0.3333333333333333,37,999,3,3,763,1000
majority,0.6849397536138229,0.5274096304207342,0.78,200,999,3,3,763,1000
minority,0.5843339838172931,0.37650097572593955,0.185,200,999,3,3,763,1000
consensus,0.724976261474699,0.5874643922120484,1,107,999,3,3,764,1000
dissensus,0.5954255066879421,0.39313826003191316,0.3333333333333333,43,999,3,3,764,1000
majority,0.6813486606762228,0.5220229910143341,0.7486338797814208,183,999,3,3,764,1000
minority,0.5864702726083253,0.379705408912488,0.19672131147540983,183,999,3,3,764,1000
consensus,0.7109855881558186,0.5664783822337279,0.9818181818181818,110,999,3,3,765,1000
dissensus,0.5898027253217262,0.38470408798258926,0.3333333333333333,44,999,3,3,765,1000
majority,0.6891480954966615,0.5337221432449921,0.7206703910614525,179,999,3,3,765,1000
minority,0.576551975293026,0.36482796293953906,0.2122905027932961,179,999,3,3,765,1000
consensus,0.7201458924944152,0.5802188387416227,0.9897959183673469,98,999,3,3,766,1000
dissensus,0.6185786895321705,0.42786803429825576,0.3333333333333333,36,999,3,3,766,1000
majority,0.6760890553549395,0.5141335830324091,0.7688442211055276,199,999,3,3,766,1000
minority,0.5820441124352379,0.3730661686528568,0.18592964824120603,199,999,3,3,766,1000
consensus,0.718136740963129,0.5772051114446936,0.9811320754716981,106,999,3,3,767,1000
dissensus,0.6404564542642878,0.4606846813964317,0.3333333333333333,41,999,3,3,767,1000
majority,0.6795180518039099,0.5192770777058648,0.7903225806451613,186,999,3,3,767,1000
minority,0.5872154513976493,0.38082317709647406,0.1774193548387097,186,999,3,3,767,1000
consensus,0.7261069051720355,0.5891603577580532,0.9540229885057471,87,999,3,3,768,1000
dissensus,0.6201814888917383,0.43027223333760745,0.3333333333333333,35,999,3,3,768,1000
majority,0.6798772753766587,0.519815913064988,0.7582938388625592,211,999,3,3,768,1000
minority,0.584856670638208,0.37728500595731196,0.17061611374407584,211,999,3,3,768,1000
consensus,0.7235116124110804,0.5852674186166208,0.9727272727272728,110,999,3,3,769,1000
dissensus,0.5960510906313883,0.3940766359470824,0.3333333333333333,32,999,3,3,769,1000
majority,0.6671205833143868,0.5006808749715803,0.7382198952879581,191,999,3,3,769,1000
minority,0.6060755638881907,0.40911334583228604,0.2198952879581152,191,999,3,3,769,1000
consensus,0.7205490638574686,0.5808235957862029,0.9504950495049505,101,999,3,3,770,1000
dissensus,0.6559914275519817,0.4839871413279726,0.3333333333333333,31,999,3,3,770,1000
majority,0.6937490004839941,0.5406235007259912,0.8009950248756219,201,999,3,3,770,1000
minority,0.5840438371377489,0.3760657557066234,0.16417910447761194,201,999,3,3,770,1000
consensus,0.7106210186212508,0.5659315279318762,0.970873786407767,103,999,3,3,771,1000
dissensus,0.5871106124808634,0.380665918721295,0.3333333333333333,41,999,3,3,771,1000
majority,0.668174389786312,0.502261584679468,0.708994708994709,189,999,3,3,771,1000
minority,0.6015565960390438,0.40233489405856565,0.2222222222222222,189,999,3,3,771,1000
consensus,0.7168077176084104,0.5752115764126157,0.9693877551020408,98,999,3,3,772,1000
dissensus,0.6319546344603791,0.44793195169056876,0.3333333333333333,30,999,3,3,772,1000
majority,0.6761776346489938,0.5142664519734909,0.7707317073170732,205,999,3,3,772,1000
minority,0.5682241891821226,0.3523362837731838,0.1951219512195122,205,999,3,3,772,1000
consensus,0.7159804784272568,0.5739707176408851,0.9795918367346939,98,999,3,3,773,1000
dissensus,0.5719075580242515,0.35786133703637735,0.3333333333333333,36,999,3,3,773,1000
majority,0.6936494857279532,0.5404742285919297,0.7688442211055276,199,999,3,3,773,1000
minority,0.5891626679940677,0.3837440019911015,0.17587939698492464,199,999,3,3,773,1000
consensus,0.7033996333772189,0.5550994500658283,0.9619047619047619,105,999,3,3,774,1000
dissensus,0.6027209133447873,0.40408137001718086,0.3333333333333333,25,999,3,3,774,1000
majority,0.6634611909221154,0.49519178638317324,0.7241379310344828,203,999,3,3,774,1000
minority,0.599957758485078,0.3999366377276171,0.20689655172413793,203,999,3,3,774,1000
consensus,0.7085565684266731,0.5628348526400097,0.9807692307692307,104,999,3,3,775,1000
dissensus,0.5870057348905112,0.3805086023357669,0.3333333333333333,33,999,3,3,775,1000
majority,0.6921264850217723,0.5381897275326584,0.8112244897959183,196,999,3,3,775,1000
minority,0.5761101131096203,0.3641651696644306,0.14795918367346939,196,999,3,3,775,1000
consensus,0.7156634711223984,0.5734952066835975,0.9504950495049505,101,999,3,3,776,1000
dissensus,0.6168882909871347,0.42533243648070207,0.3333333333333333,37,999,3,3,776,1000
majority,0.7092721514694361,0.5639082272041541,0.7846153846153846,195,999,3,3,776,1000
minority,0.5804442942150446,0.37066644132256704,0.1641025641025641,195,999,3,3,776,1000
consensus,0.729433381266685,0.5941500719000276,0.96,100,999,3,3,777,1000
dissensus,0.6329248441565458,0.44938726623481867,0.3333333333333333,46,999,3,3,777,1000
majority,0.6814050070452545,0.5221075105678818,0.7967914438502673,187,999,3,3,777,1000
minority,0.5884728180319271,0.38270922704789057,0.17647058823529413,187,999,3,3,777,1000
consensus,0.7350933862699554,0.602640079404933,0.9797979797979798,99,999,3,3,778,1000
dissensus,0.6217875191074861,0.4326812786612291,0.3333333333333333,37,999,3,3,778,1000
majority,0.6837242350865521,0.5255863526298282,0.7715736040609137,197,999,3,3,778,1000
minority,0.5895371389553241,0.3843057084329861,0.18781725888324874,197,999,3,3,778,1000
consensus,0.709471627913179,0.5642074418697683,0.9523809523809523,105,999,3,3,779,1000
dissensus,0.6101879025383372,0.41528185380750576,0.3333333333333333,34,999,3,3,779,1000
majority,0.6776879966143787,0.5165319949215682,0.7525773195876289,194,999,3,3,779,1000
minority,0.5895190909968951,0.3842786364953428,0.211340206185567,194,999,3,3,779,1000
consensus,0.7236285603581692,0.5854428405372539,0.9727272727272728,110,999,3,3,780,1000
dissensus,0.589716423142075,0.3845746347131124,0.3333333333333333,37,999,3,3,780,1000
majority,0.6615994460175588,0.4923991690263383,0.7365591397849462,186,999,3,3,780,1000
minority,0.6027492794014621,0.4041239191021931,0.23118279569892472,186,999,3,3,780,1000
consensus,0.7074241142420631,0.5611361713630946,0.9642857142857143,112,999,3,3,781,1000
dissensus,0.6224644319798199,0.43369664796972995,0.3333333333333333,45,999,3,3,781,1000
majority,0.6727134234375131,0.5090701351562695,0.7784090909090909,176,999,3,3,781,1000
minority,0.5906078458170999,0.3859117687256499,0.17613636363636365,176,999,3,3,781,1000
consensus,0.7128976575917173,0.569346486387576,0.9690721649484536,97,999,3,3,782,1000
dissensus,0.6142017170302482,0.4213025755453723,0.3333333333333333,47,999,3,3,782,1000
majority,0.6903608347440379,0.5355412521160567,0.7883597883597884,189,999,3,3,782,1000
minority,0.6013230893077621,0.4019846339616432,0.17989417989417988,189,999,3,3,782,1000
consensus,0.7287647389905061,0.5931471084857591,0.98989898989899,99,999,3,3,783,1000
dissensus,0.6069503638153786,0.410425545723068,0.3333333333333333,34,999,3,3,783,1000
majority,0.6958431739131145,0.5437647608696716,0.745,200,999,3,3,783,1000
minority,0.5838968052862523,0.3758452079293784,0.195,200,999,3,3,783,1000
consensus,0.7064646915646478,0.5596970373469715,0.98,100,999,3,3,784,1000
dissensus,0.6117743221858953,0.417661483278843,0.3333333333333333,54,999,3,3,784,1000
majority,0.6646574196324196,0.4969861294486295,0.7094972067039106,179,999,3,3,784,1000
minority,0.6014964204520903,0.40224463067813543,0.18435754189944134,179,999,3,3,784,1000
consensus,0.7207355416000116,0.5811033124000174,0.9716981132075472,106,999,3,3,785,1000
dissensus,0.6126829049050857,0.41902435735762855,0.3333333333333333,34,999,3,3,785,1000
majority,0.692841224856546,0.539261837284819,0.7979274611398963,193,999,3,3,785,1000
minority,0.5777666337212262,0.3666499505818392,0.17616580310880828,193,999,3,3,785,1000
consensus,0.7034384139720351,0.5551576209580527,0.97,100,999,3,3,786,1000
dissensus,0.5898504411123795,0.3847756616685692,0.3333333333333333,49,999,3,3,786,1000
majority,0.6910027559391946,0.5365041339087918,0.7880434782608695,184,999,3,3,786,1000
minority,0.5950677654726187,0.3926016482089282,0.14673913043478262,184,999,3,3,786,1000
consensus,0.7369381969021763,0.6054072953532644,0.96875,96,999,3,3,787,1000
dissensus,0.6221192912902844,0.43317893693542664,0.3333333333333333,36,999,3,3,787,1000
majority,0.6667484332236676,0.5001226498355015,0.736318407960199,201,999,3,3,787,1000
minority,0.6001033397734313,0.40015500966014705,0.20398009950248755,201,999,3,3,787,1000
consensus,0.7042068301503444,0.5563102452255165,0.98,100,999,3,3,788,1000
dissensus,0.5983886274863922,0.39758294122958826,0.3333333333333333,35,999,3,3,788,1000
majority,0.7004553227773977,0.5506829841660966,0.803030303030303,198,999,3,3,788,1000
minority,0.579154257453282,0.3687313861799229,0.1414141414141414,198,999,3,3,788,1000
consensus,0.7160575612761765,0.5740863419142648,0.9489795918367347,98,999,3,3,789,1000
dissensus,0.6056209154146566,0.40843137312198485,0.3333333333333333,38,999,3,3,789,1000
majority,0.6773876934032572,0.5160815401048858,0.7766497461928934,197,999,3,3,789,1000
minority,0.5914908152644077,0.38723622289661147,0.18274111675126903,197,999,3,3,789,1000
consensus,0.7015937019634527,0.552390552945179,0.9896907216494846,97,999,3,3,790,1000
dissensus,0.6312323286062262,0.4468484929093393,0.3333333333333333,32,999,3,3,790,1000
majority,0.6831553858599102,0.5247330787898653,0.7598039215686274,204,999,3,3,790,1000
minority,0.5957182799108339,0.39357741986625083,0.19607843137254902,204,999,3,3,790,1000
consensus,0.7128512325151024,0.5692768487726537,0.9727272727272728,110,999,3,3,791,1000
dissensus,0.5984085501124916,0.3976128251687373,0.3333333333333333,31,999,3,3,791,1000
majority,0.7030218019083098,0.5545327028624646,0.7708333333333334,192,999,3,3,791,1000
minority,0.5954392610082222,0.3931588915123333,0.19270833333333334,192,999,3,3,791,1000
consensus,0.7181853724419938,0.5772780586629905,0.978494623655914,93,999,3,3,792,1000
dissensus,0.6226231490430955,0.43393472356464324,0.3333333333333333,41,999,3,3,792,1000
majority,0.6939649001860576,0.5409473502790865,0.8040201005025126,199,999,3,3,792,1000
minority,0.5657004322583664,0.3485506483875496,0.12060301507537688,199,999,3,3,792,1000
consensus,0.7230625265998487,0.584593789899773,1,109,999,3,3,793,1000
dissensus,0.6267311393404035,0.4400967090106052,0.3333333333333333,36,999,3,3,793,1000
majority,0.679534076319195,0.5193011144787926,0.75,188,999,3,3,793,1000
minority,0.588734480215514,0.38310172032327094,0.18617021276595744,188,999,3,3,793,1000
consensus,0.7390728968896646,0.6086093453344968,0.9803921568627451,102,999,3,3,794,1000
dissensus,0.6124304904727254,0.418645735709088,0.3333333333333333,34,999,3,3,794,1000
majority,0.6829823004574296,0.5244734506861444,0.7055837563451777,197,999,3,3,794,1000
minority,0.5990842022127811,0.39862630331917165,0.24873096446700507,197,999,3,3,794,1000
consensus,0.7107117599158577,0.5660676398737865,0.990909090909091,110,999,3,3,795,1000
dissensus,0.59654828220179,0.3948224233026849,0.3333333333333333,32,999,3,3,795,1000
majority,0.6789360313288654,0.518404046993298,0.7539267015706806,191,999,3,3,795,1000
minority,0.6036346243673295,0.4054519365509943,0.2198952879581152,191,999,3,3,795,1000
consensus,0.7159022679433434,0.5738534019150151,0.97,100,999,3,3,796,1000
dissensus,0.5985853280735949,0.39787799211039226,0.3333333333333333,38,999,3,3,796,1000
majority,0.6603509624536412,0.49052644368046183,0.6923076923076923,195,999,3,3,796,1000
minority,0.5981725745253329,0.39725886178799935,0.2358974358974359,195,999,3,3,796,1000
consensus,0.7060522180437302,0.5590783270655952,0.968421052631579,95,999,3,3,797,1000
dissensus,0.5903193221677577,0.38547898325163665,0.3333333333333333,36,999,3,3,797,1000
majority,0.6737851416077404,0.5106777124116105,0.7574257425742574,202,999,3,3,797,1000
minority,0.5779682912075395,0.3669524368113091,0.18811881188118812,202,999,3,3,797,1000
consensus,0.7032270497866142,0.5548405746799213,0.9191919191919192,99,999,3,3,798,1000
dissensus,0.6015019947994618,0.4022529921991926,0.3333333333333333,39,999,3,3,798,1000
majority,0.6916928200178549,0.5375392300267824,0.764102564102564,195,999,3,3,798,1000
minority,0.5691294907464877,0.3536942361197315,0.16923076923076924,195,999,3,3,798,1000
consensus,0.7221100117057052,0.5831650175585578,0.9418604651162791,86,999,3,3,799,1000
dissensus,0.5804404725677811,0.3706607088516717,0.3333333333333333,31,999,3,3,799,1000
majority,0.684294075034645,0.5264411125519676,0.8009259259259259,216,999,3,3,799,1000
minority,0.5755687861244861,0.36335317918672916,0.16203703703703703,216,999,3,3,799,1000
consensus,0.735992039849171,0.6039880597737567,0.96875,96,999,3,3,800,1000
dissensus,0.6301299690294804,0.4451949535442206,0.3333333333333333,40,999,3,3,800,1000
majority,0.6739348640043743,0.5109022960065615,0.7309644670050761,197,999,3,3,800,1000
minority,0.6183610569107364,0.4275415853661046,0.2182741116751269,197,999,3,3,800,1000
consensus,0.710206857754919,0.5653102866323784,0.9797979797979798,99,999,3,3,801,1000
dissensus,0.6262546487647804,0.4393819731471706,0.3333333333333333,42,999,3,3,801,1000
majority,0.6864041491624246,0.529606223743637,0.7395833333333334,192,999,3,3,801,1000
minority,0.5741902076568093,0.36128531148521387,0.20833333333333334,192,999,3,3,801,1000
consensus,0.7105607784845581,0.5658411677268371,0.9230769230769231,91,999,3,3,802,1000
dissensus,0.6232039982965343,0.43480599744480136,0.3333333333333333,41,999,3,3,802,1000
majority,0.6752484764785631,0.5128727147178447,0.746268656716418,201,999,3,3,802,1000
minority,0.5902683068696984,0.38540246030454767,0.208955223880597,201,999,3,3,802,1000
consensus,0.7206604743432818,0.5809907115149228,0.9272727272727272,110,999,3,3,803,1000
dissensus,0.6171101556737321,0.42566523351059815,0.3333333333333333,36,999,3,3,803,1000
majority,0.6785264561913987,0.5177896842870982,0.732620320855615,187,999,3,3,803,1000
minority,0.584061983365187,0.37609297504778055,0.20855614973262032,187,999,3,3,803,1000
consensus,0.7192529922740877,0.5788794884111315,0.9795918367346939,98,999,3,3,804,1000
dissensus,0.6086167455045128,0.4129251182567692,0.3333333333333333,41,999,3,3,804,1000
majority,0.6879237297105466,0.5318855945658199,0.7371134020618557,194,999,3,3,804,1000
minority,0.5834049268656081,0.3751073902984121,0.18041237113402062,194,999,3,3,804,1000
consensus,0.7265538628054585,0.5898307942081877,0.9574468085106383,94,999,3,3,805,1000
dissensus,0.6210043974900008,0.4315065962350012,0.3333333333333333,39,999,3,3,805,1000
majority,0.6701540769101121,0.5052311153651681,0.755,200,999,3,3,805,1000
minority,0.5847699771914632,0.3771549657871947,0.195,200,999,3,3,805,1000
consensus,0.7219366500705422,0.5829049751058134,0.9823008849557522,113,999,3,3,806,1000
dissensus,0.5918139523924574,0.38772092858868606,0.3333333333333333,38,999,3,3,806,1000
majority,0.672865551883174,0.509298327824761,0.7142857142857143,182,999,3,3,806,1000
minority,0.5748328720833492,0.36224930812502387,0.2087912087912088,182,999,3,3,806,1000
consensus,0.7188460475687559,0.5782690713531338,0.9090909090909091,88,999,3,3,807,1000
dissensus,0.6087433405883723,0.41311501088255853,0.3333333333333333,44,999,3,3,807,1000
majority,0.6901562984092208,0.5352344476138312,0.7860696517412935,201,999,3,3,807,1000
minority,0.5965295764385949,0.39479436465789247,0.18407960199004975,201,999,3,3,807,1000
consensus,0.7138871856137282,0.5708307784205924,0.9739130434782609,115,999,3,3,808,1000
dissensus,0.6186038079042057,0.42790571185630855,0.3333333333333333,36,999,3,3,808,1000
majority,0.6817823820282627,0.5226735730423939,0.7692307692307693,182,999,3,3,808,1000
minority,0.56298342575882,0.34447513863823,0.19230769230769232,182,999,3,3,808,1000
consensus,0.710233361934046,0.5653500429010688,0.9803921568627451,102,999,3,3,809,1000
dissensus,0.6101745909873258,0.4152618864809888,0.3333333333333333,45,999,3,3,809,1000
majority,0.6708931340360313,0.506339701054047,0.7580645161290323,186,999,3,3,809,1000
minority,0.6007519960545311,0.4011279940817966,0.20967741935483872,186,999,3,3,809,1000
consensus,0.7035964930239966,0.5553947395359949,0.9782608695652174,92,999,3,3,810,1000
dissensus,0.5934285496684615,0.39014282450269216,0.3333333333333333,41,999,3,3,810,1000
majority,0.6803273475061482,0.5204910212592222,0.765,200,999,3,3,810,1000
minority,0.5982715565959613,0.3974073348939419,0.185,200,999,3,3,810,1000
consensus,0.7274071395922398,0.5911107093883596,0.9716981132075472,106,999,3,3,811,1000
dissensus,0.5926006103291215,0.38890091549368216,0.3333333333333333,38,999,3,3,811,1000
majority,0.6724940824492406,0.5087411236738609,0.7248677248677249,189,999,3,3,811,1000
minority,0.6009779652396654,0.4014669478594981,0.2328042328042328,189,999,3,3,811,1000
consensus,0.7391485518192629,0.6087228277288942,0.9292929292929293,99,999,3,3,812,1000
dissensus,0.6199973546849377,0.42999603202740655,0.3333333333333333,41,999,3,3,812,1000
majority,0.6833090599821736,0.5249635899732605,0.7409326424870466,193,999,3,3,812,1000
minority,0.5897674462589112,0.38465116938836685,0.21243523316062177,193,999,3,3,812,1000
consensus,0.7407086183044579,0.6110629274566868,0.9489795918367347,98,999,3,3,813,1000
dissensus,0.6134402188918486,0.42016032833777284,0.3333333333333333,29,999,3,3,813,1000
majority,0.6770838299878454,0.5156257449817682,0.7184466019417476,206,999,3,3,813,1000
minority,0.5958056729949986,0.39370850949249797,0.24757281553398058,206,999,3,3,813,1000
consensus,0.7279452222294821,0.5919178333442232,1,93,999,3,3,814,1000
dissensus,0.6249368259868554,0.43740523898028305,0.3333333333333333,43,999,3,3,814,1000
majority,0.6897575377873516,0.5346363066810275,0.7563451776649747,197,999,3,3,814,1000
minority,0.5925422302823886,0.38881334542358287,0.17258883248730963,197,999,3,3,814,1000
consensus,0.7058641197509705,0.5587961796264558,0.9646017699115044,113,999,3,3,815,1000
dissensus,0.6125883159868579,0.41888247398028694,0.3333333333333333,31,999,3,3,815,1000
majority,0.6667646538836609,0.5001469808254914,0.7407407407407407,189,999,3,3,815,1000
minority,0.5854022947445552,0.37810344211683267,0.20634920634920634,189,999,3,3,815,1000
consensus,0.7179732028606398,0.5769598042909596,0.9891304347826086,92,999,3,3,816,1000
dissensus,0.6538958206650509,0.48084373099757644,0.3333333333333333,44,999,3,3,816,1000
majority,0.6981965296361249,0.5472947944541874,0.766497461928934,197,999,3,3,816,1000
minority,0.579059257013676,0.368588885520514,0.19289340101522842,197,999,3,3,816,1000
consensus,0.7083393164664611,0.5625089746996916,0.9659090909090909,88,999,3,3,817,1000
dissensus,0.6108954277544938,0.41634314163174074,0.3333333333333333,33,999,3,3,817,1000
majority,0.6911280408557271,0.5366920612835907,0.8066037735849056,212,999,3,3,817,1000
minority,0.5769013385808259,0.3653520078712389,0.15566037735849056,212,999,3,3,817,1000
consensus,0.7151578109483753,0.5727367164225627,0.96,100,999,3,3,818,1000
dissensus,0.603463347699146,0.40519502154871906,0.3333333333333333,31,999,3,3,818,1000
majority,0.6958136741569875,0.5437205112354813,0.7475247524752475,202,999,3,3,818,1000
minority,0.5828909470665917,0.3743364205998876,0.16831683168316833,202,999,3,3,818,1000
consensus,0.7261606262258764,0.5892409393388146,0.9622641509433962,106,999,3,3,819,1000
dissensus,0.6002992605671096,0.4004488908506644,0.3333333333333333,39,999,3,3,819,1000
majority,0.6811650927770546,0.521747639165582,0.7180851063829787,188,999,3,3,819,1000
minority,0.5928367964505608,0.3892551946758412,0.2074468085106383,188,999,3,3,819,1000
consensus,0.7158157731447783,0.5737236597171675,0.98,100,999,3,3,820,1000
dissensus,0.6182295738811991,0.4273443608217987,0.3333333333333333,38,999,3,3,820,1000
majority,0.6695338691477306,0.5043008037215959,0.7230769230769231,195,999,3,3,820,1000
minority,0.6030267220603414,0.40454008309051204,0.2205128205128205,195,999,3,3,820,1000
consensus,0.7073768932301637,0.5610653398452456,0.9504950495049505,101,999,3,3,821,1000
dissensus,0.5947117293553089,0.39206759403296343,0.3333333333333333,38,999,3,3,821,1000
majority,0.6811718229113205,0.5217577343669807,0.7422680412371134,194,999,3,3,821,1000
minority,0.6077822197430297,0.4116733296145445,0.21649484536082475,194,999,3,3,821,1000
consensus,0.7059506889735321,0.5589260334602981,0.978494623655914,93,999,3,3,822,1000
dissensus,0.6187245390928902,0.42808680863933524,0.3333333333333333,37,999,3,3,822,1000
majority,0.6920727204970331,0.5381090807455496,0.7684729064039408,203,999,3,3,822,1000
minority,0.5669970200129453,0.3504955300194179,0.18719211822660098,203,999,3,3,822,1000
consensus,0.7199539046200276,0.5799308569300413,0.9591836734693877,98,999,3,3,823,1000
dissensus,0.6207886757743027,0.4311830136614542,0.3333333333333333,40,999,3,3,823,1000
majority,0.6766468873406705,0.5149703310110058,0.7230769230769231,195,999,3,3,823,1000
minority,0.589328980886051,0.38399347132907663,0.23076923076923078,195,999,3,3,823,1000
consensus,0.7300797887353434,0.5951196831030151,0.9904761904761905,105,999,3,3,824,1000
dissensus,0.6046035318882608,0.4069052978323911,0.3333333333333333,36,999,3,3,824,1000
majority,0.6648697128633406,0.49730456929501093,0.75,192,999,3,3,824,1000
minority,0.5852078000906558,0.37781170013598364,0.22916666666666666,192,999,3,3,824,1000
consensus,0.7094985080025215,0.5642477620037822,0.9711538461538461,104,999,3,3,825,1000
dissensus,0.6219133715585745,0.4328700573378617,0.3333333333333333,39,999,3,3,825,1000
majority,0.687901474249533,0.5318522113742994,0.7473684210526316,190,999,3,3,825,1000
minority,0.5763081401823448,0.3644622102735172,0.18421052631578946,190,999,3,3,825,1000
consensus,0.7140235980707342,0.5710353971061014,0.9468085106382979,94,999,3,3,826,1000
dissensus,0.6272281948376425,0.44084229225646365,0.3333333333333333,36,999,3,3,826,1000
majority,0.666627512723651,0.4999412690854765,0.729064039408867,203,999,3,3,826,1000
minority,0.5950587994575024,0.39258819918625354,0.21182266009852216,203,999,3,3,826,1000
consensus,0.7178277921414487,0.576741688212173,0.96875,96,999,3,3,827,1000
dissensus,0.5879700731650589,0.3819551097475884,0.3333333333333333,39,999,3,3,827,1000
majority,0.6801966339959653,0.5202949509939481,0.7575757575757576,198,999,3,3,827,1000
minority,0.5816520462941491,0.3724780694412237,0.18686868686868688,198,999,3,3,827,1000
